"keyPhotoID","OutcropPhoto","Photomicrograph","CLImage","OtherImage","TSOverview","OtherDocument","WayptIDKey","MacrostructureID","SampleIDKey","TSDescID","PhotoLinkRelative2"
929,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0163.JPG"
930,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0164.JPG"
931,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0165.JPG"
932,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0166.JPG"
933,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0167.JPG"
934,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0168.JPG"
935,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0169.JPG"
936,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0170.JPG"
937,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0171.JPG"
938,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0172.JPG"
939,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0173.JPG"
940,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0174.JPG"
941,1,0,0,0,0,0,937,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\937_NoSample_0175.JPG"
942,1,0,0,0,0,0,938,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\938_NoSample_0176.JPG"
943,1,0,0,0,0,0,938,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\938_NoSample_0177.JPG"
944,1,0,0,0,0,0,938,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\938_NoSample_0178.JPG"
945,1,0,0,0,0,0,938,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\938_NoSample_0179.JPG"
946,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0187.JPG"
947,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0188.JPG"
948,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0189.JPG"
949,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0190.JPG"
950,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0191.JPG"
951,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0192.JPG"
952,1,0,0,0,0,0,940,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\940_NoSample_0193.JPG"
953,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0194.JPG"
954,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0195.JPG"
955,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0196.JPG"
956,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0197.JPG"
957,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0198.JPG"
958,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0199.JPG"
959,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0200.JPG"
960,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0201.JPG"
961,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0202.JPG"
962,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0203.JPG"
963,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0204.JPG"
964,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0205.JPG"
965,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0206.JPG"
966,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0207.JPG"
967,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0208.JPG"
968,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0209.JPG"
969,1,0,0,0,0,0,941,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\941_NoSample_0210.JPG"
970,1,0,0,0,0,0,945,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\945_NoSample_0211.JPG"
971,1,0,0,0,0,0,945,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\945_NoSample_0212.JPG"
972,1,0,0,0,0,0,945,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\945_NoSample_0213.JPG"
973,1,0,0,0,0,0,945,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\945_NoSample_0214.JPG"
974,1,0,0,0,0,0,945,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\945_NoSample_0215.JPG"
975,1,0,0,0,0,0,946,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\946_NoSample_0216.JPG"
976,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0217.JPG"
977,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0218.JPG"
978,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0219.JPG"
979,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0220.JPG"
980,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0221.JPG"
981,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0222.JPG"
982,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0223.JPG"
983,1,0,0,0,0,0,949,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\949_NoSample_0224.JPG"
984,1,0,0,0,0,0,950,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\950_NoSample_0225.JPG"
985,1,0,0,0,0,0,950,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\950_NoSample_0226.JPG"
986,1,0,0,0,0,0,950,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\950_NoSample_0227.JPG"
987,1,0,0,0,0,0,950,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\950_NoSample_0228.JPG"
988,1,0,0,0,0,0,950,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\950_NoSample_0229.JPG"
989,1,0,0,0,0,0,950,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\950_NoSample_0230.JPG"
990,1,0,0,0,0,0,952,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\952_NoSample_0237.JPG"
991,1,0,0,0,0,0,952,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\952_NoSample_0238.JPG"
992,1,0,0,0,0,0,952,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\952_NoSample_0239.JPG"
993,1,0,0,0,0,0,952,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\952_NoSample_0240.JPG"
994,1,0,0,0,0,0,952,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\952_NoSample_0241.JPG"
995,1,0,0,0,0,0,952,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\952_NoSample_0242.JPG"
996,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0286.JPG"
997,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0287.JPG"
998,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0288.JPG"
999,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0289.JPG"
1000,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0290.JPG"
1001,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0291.JPG"
1002,1,0,0,0,0,0,959,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\959_NoSample_0292.JPG"
1003,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0293.JPG"
1004,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0294.JPG"
1005,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0295.JPG"
1006,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0296.JPG"
1007,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0297.JPG"
1008,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0298.JPG"
1009,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0299.JPG"
1010,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0300.JPG"
1011,1,0,0,0,0,0,960,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\960_NoSample_0301.JPG"
1012,1,0,0,0,0,0,963,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\962_NoSample_0302.JPG"
1013,1,0,0,0,0,0,963,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\963_NoSample_0303.JPG"
1014,1,0,0,0,0,0,963,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\963_NoSample_0304.JPG"
1015,1,0,0,0,0,0,963,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\963_NoSample_0305.JPG"
1016,1,0,0,0,0,0,964,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\964_NoSample_0306.JPG"
1017,1,0,0,0,0,0,964,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\964_NoSample_0307.JPG"
1018,1,0,0,0,0,0,964,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\964_NoSample_0308.JPG"
1019,1,0,0,0,0,0,965,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\965_NoSample_0309.JPG"
1020,1,0,0,0,0,0,965,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\965_NoSample_0310.JPG"
1021,1,0,0,0,0,0,965,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\965_NoSample_0311.JPG"
1022,1,0,0,0,0,0,877,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_NoSample_2017.jpg"
1023,1,0,0,0,0,0,877,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\877_NoSample_2018.jpg"
1024,1,0,0,0,0,0,887,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\887_NoSample_2037.jpg"
1025,1,0,0,0,0,0,891,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_NoSample_2055.jpg"
1026,1,0,0,0,0,0,891,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\891_NoSample_2056.jpg"
1027,1,0,0,0,0,0,901,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_NoSample_2081.jpg"
1028,1,0,0,0,0,0,901,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_NoSample_2082.jpg"
1029,1,0,0,0,0,0,901,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_NoSample_2084.jpg"
1030,1,0,0,0,0,0,901,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_NoSample_2085.jpg"
1031,1,0,0,0,0,0,901,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\901_NoSample_2086.jpg"
1032,1,0,0,0,0,0,902,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\902_NoSample_2087.jpg"
1033,1,0,0,0,0,0,902,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\902_NoSample_2088.jpg"
1034,1,0,0,0,0,0,902,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\902_NoSample_2089.jpg"
1035,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_2090.jpg"
1036,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_2091.jpg"
1037,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_2092.jpg"
1038,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_2093.jpg"
1039,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2101.jpg"
1040,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2102.jpg"
1041,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2103.jpg"
1042,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2104.jpg"
1043,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2105.jpg"
1044,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2106.jpg"
1045,1,0,0,0,0,0,905,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\905_NoSample_2107.jpg"
1046,1,0,0,0,0,0,897,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\897_NoSample_BaseMegastrom_2075.jpg"
1047,1,0,0,0,0,0,897,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\897_NoSample_BaseMegastrom_2076.jpg"
1048,1,0,0,0,0,0,897,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\897_NoSample_BaseMegastrom_2077.jpg"
1049,1,0,0,0,0,0,896,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\896_NoSample_Biscuits_2072.jpg"
1050,1,0,0,0,0,0,896,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\896_NoSample_Biscuits_2073.jpg"
1051,1,0,0,0,0,0,896,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\896_NoSample_Biscuits_2074.jpg"
1052,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_StratStrom_2100.jpg"
1053,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_ThromboMound_2094.jpg"
1054,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_ThromboMound_2095.jpg"
1055,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_ThromboMound_2096.jpg"
1056,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_ThromboMound_2097.jpg"
1057,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_ThromboMound_2098.jpg"
1058,1,0,0,0,0,0,903,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinTomSarah\903_NoSample_ThromboMound_2099.jpg"
1059,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_OutcropOverview_DSC_0006_1.jpg"
1060,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_OutcropOverview_DSC_0007_1.jpg"
1061,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_OutcropOverview_DSC_0008_1.jpg"
1062,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0093.jpg"
1063,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0094.jpg"
1064,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0095.jpg"
1065,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0098.jpg"
1066,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0099.jpg"
1067,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0100.jpg"
1068,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0101.jpg"
1069,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0102.jpg"
1070,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_RedBedsAboveFRU_0103.jpg"
1071,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_StratStromAboveFRU_DSC_0025_1.jpg"
1072,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_StratStromAboveFRU_DSC_0026.jpg"
1073,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_StratStromAboveFRU_DSC_0027_1.jpg"
1074,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_StratStromAboveFRU_DSC_0028.jpg"
1075,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_StratStromAboveFRU_DSC_0029_1.jpg"
1076,1,0,0,0,0,0,881,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\WhiteBasinEricApril\881_StratStromAboveFRU_DSC_0030.jpg"
1077,1,0,0,0,0,0,969,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\969_TufaMound_0314.JPG"
1078,1,0,0,0,0,0,969,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\969_TufaMound_0315.JPG"
1079,1,0,0,0,0,0,969,,,0,"\Photos\USTProject\2014_March_FIELDSEASON\PahranagatEricSarah\969_TufaMound_0316.JPG"
1080,1,0,0,0,0,0,761,272,252,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9b_0115.JPG"
1081,1,0,0,0,0,0,761,272,252,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9b_0116.JPG"
1082,1,0,0,0,0,0,761,272,251,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9a_0113.JPG"
1083,1,0,0,0,0,0,761,272,251,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9a_0114.JPG"
1084,1,0,0,0,0,0,761,272,250,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9_0109.JPG"
1085,1,0,0,0,0,0,761,272,250,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9_0110.JPG"
1086,1,0,0,0,0,0,761,272,250,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9_0111.JPG"
1087,1,0,0,0,0,0,761,272,250,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\163_17-WB-9_0112.JPG"
1088,1,0,0,0,0,0,759,271,249,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\161_17-WB-8b_0100.JPG"
1089,1,0,0,0,0,0,759,271,249,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\161_17-WB-8b_0102.JPG"
1090,1,0,0,0,0,0,759,271,249,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\161_17-WB-8b_0104.JPG"
1091,1,0,0,0,0,0,759,271,248,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\161_17-WB-8a_0099.JPG"
1092,1,0,0,0,0,0,759,271,248,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\161_17-WB-8a_0103.JPG"
1093,1,0,0,0,0,0,759,271,247,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\161_17-WB-8_0101.JPG"
1094,1,0,0,0,0,0,756,270,246,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7c_0093.JPG"
1095,1,0,0,0,0,0,756,270,246,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7c_0094.JPG"
1096,1,0,0,0,0,0,756,270,245,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7b_0090.JPG"
1097,1,0,0,0,0,0,756,270,245,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7b_0091.JPG"
1098,1,0,0,0,0,0,756,270,244,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7a_0088.JPG"
1099,1,0,0,0,0,0,756,270,244,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7a_0089.JPG"
1100,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0085.JPG"
1101,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0086.JPG"
1102,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0087.JPG"
1103,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0092.JPG"
1104,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0095.JPG"
1105,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0096.JPG"
1106,1,0,0,0,0,0,756,270,243,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\158_17-WB-7_0097.JPG"
1107,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0073.JPG"
1108,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0074.JPG"
1109,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0075.JPG"
1110,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0076.JPG"
1111,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0077.JPG"
1112,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0078.JPG"
1113,1,0,0,0,0,0,753,269,242,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\155_17-WB-6_0079.JPG"
1114,1,0,0,0,0,0,746,268,241,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5e_0068.JPG"
1115,1,0,0,0,0,0,746,268,241,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5e_0069.JPG"
1116,1,0,0,0,0,0,746,268,240,0,"\Photos\USTProject\2017SpringFieldPhotos\HicksonPhotos\148_17-WB-5d_0066.JPG"
